,co_fracc,latitud,longitud,barrio,comuna,fecha,n_personas
2104,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-04-23,1
2105,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-04-24,1
2106,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-05-01,2
2107,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-05-04,2
2108,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-05-08,1
2109,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-05-11,2
2110,1_26,-34.623154332591,-58.375531512032005,San Telmo,1,2020-05-15,1
2111,1_27,-34.6290081226929,-58.3817583245994,Constitucion,1,2020-04-06,1
2112,1_27,-34.6290081226929,-58.3817583245994,Constitucion,1,2020-04-13,3
2113,1_27,-34.6290081226929,-58.3817583245994,Constitucion,1,2020-04-19,1
2114,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-03-21,1
2115,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-03-22,1
2116,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-03-28,1
2117,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-04,1
2118,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-06,1
2119,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-15,1
2120,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-23,2
2121,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-25,1
2122,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-27,1
2123,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-04-28,1
2124,1_28,-34.6247794610053,-58.3861675169875,Constitucion,1,2020-05-03,1
2125,1_29,-34.630552933390604,-58.3885151803105,Constitucion,1,2020-04-08,1
2126,1_29,-34.630552933390604,-58.3885151803105,Constitucion,1,2020-04-19,1
2127,1_29,-34.630552933390604,-58.3885151803105,Constitucion,1,2020-05-09,1
2128,1_29,-34.630552933390604,-58.3885151803105,Constitucion,1,2020-05-08,1
2129,1_29,-34.630552933390604,-58.3885151803105,Constitucion,1,2020-05-14,1
2130,1_3,-34.585532747925804,-58.3817177806176,Retiro,1,2020-04-19,3
2131,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-03-22,2
2132,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-03-24,1
2133,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-03-27,1
2134,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-04-07,2
2135,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-03-19,5
2136,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-04-13,1
2137,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-04-22,4
2138,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-04-27,1
2139,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-04-29,1
2140,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-05-02,1
2141,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-05-06,1
2142,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-05-12,1
2143,1_4,-34.5905281843226,-58.3843424546712,Retiro,1,2020-05-14,1
2144,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-03-26,1
2145,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-03-27,1
2146,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-03-21,3
2147,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-04-06,1
2148,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-04-05,2
2149,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-04-27,1
2150,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-05-02,1
2151,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-05-09,2
2152,1_5,-34.5938291907504,-58.384252003692104,Retiro,1,2020-05-18,1
2153,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-03-23,1
2154,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-03-24,4
2155,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-04-28,1
2156,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-05-02,2
2157,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-05-05,1
2158,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-05-10,1
2159,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-05-08,3
2160,1_6,-34.5927266694417,-58.379171649931,Retiro,1,2020-05-14,1
2161,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-03-21,2
2162,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-03-22,1
2163,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-03-28,1
2164,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-04-04,4
2165,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-03-19,3
2166,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-04-23,1
2167,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-04-25,1
2168,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-02,1
2169,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-04-30,3
2170,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-05,1
2171,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-06,1
2172,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-10,1
2173,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-09,1
2174,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-07,1
2175,1_7,-34.5958628620573,-58.3747293766815,Retiro,1,2020-05-12,3
2176,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-23,4
2177,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-24,1
2178,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-25,4
2179,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-27,1
2180,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-21,2
2181,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-28,2
2182,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-29,1
2183,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-03-19,2
2184,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-04-10,2
2185,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-04-19,2
2186,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-04-22,2
2187,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-04-27,2
2188,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-05-07,1
2189,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-05-10,3
2190,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-05-08,2
2191,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-05-09,1
2192,1_8,-34.597317593471196,-58.3834084451871,Retiro,1,2020-05-14,1
2193,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-03-22,2
2194,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-03-23,3
2195,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-03-28,1
2196,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-02,1
2197,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-03-29,2
2198,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-06,2
2199,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-07,1
2200,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-03-19,2
2201,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-08,3
2202,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-09,1
2203,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-05,1
2204,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-14,2
2205,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-04-25,1
2206,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-05-01,3
2207,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-05-06,1
2208,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-05-09,3
2209,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-05-08,1
2210,1_9,-34.601167241938704,-58.3777072306216,San Nicolas,1,2020-05-12,2
2211,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-03-23,1
2212,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-03-24,1
2213,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-03-25,2
2214,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-03-21,1
2215,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-04,1
2216,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-03,1
2217,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-06,1
2218,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-10,2
2219,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-18,1
2220,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-04-23,1
2221,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-05-02,1
2222,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-05-05,1
2223,2_10,-34.5871581840651,-58.400052989463994,Recoleta,2,2020-05-15,1
2224,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-03-22,3
2225,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-03-24,2
2226,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-03-26,2
2227,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-03-27,1
2228,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-03-29,1
2229,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-05,1
2230,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-18,1
2231,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-17,1
2232,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-22,2
2233,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-27,1
2234,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-04-29,3
2235,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-05-03,3
2236,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-05-01,2
2237,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-05-05,1
2238,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-05-10,1
2239,2_11,-34.5849591837095,-58.403491971084,Recoleta,2,2020-05-15,1
2240,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-23,1
2241,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-27,4
2242,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-21,2
2243,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-28,1
2244,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-02,4
2245,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-30,1
2246,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-03,1
2247,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-03-19,1
2248,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-10,1
2249,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-11,1
2250,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-12,1
2251,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-04-19,2
2252,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-05-01,2
2253,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-05-10,2
2254,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-05-08,1
2255,2_12,-34.5868886023217,-58.405823071900905,Recoleta,2,2020-05-19,1
2256,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-23,2
2257,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-24,1
2258,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-25,2
2259,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-26,3
2260,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-27,1
2261,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-28,1
2262,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-04-04,1
2263,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-03-19,3
2264,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-04-09,1
2265,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-04-11,1
2266,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-04-17,2
2267,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-04-21,1
2268,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-01,2
2269,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-03,2
2270,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-04,1
2271,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-08,1
2272,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-07,1
2273,2_13,-34.589332640637195,-58.40232922683229,Recoleta,2,2020-05-09,1
2274,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-03-24,2
2275,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-03-26,1
2276,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-03-27,2
2277,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-03-21,2
2278,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-06,1
2279,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-12,1
2280,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-18,1
2281,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-17,1
2282,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-21,3
2283,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-04-24,1
2284,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-05-02,1
2285,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-05-08,2
2286,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-05-09,1
2287,2_14,-34.5930545852913,-58.403823321268995,Recoleta,2,2020-05-18,1
2288,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-03-22,3
2289,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-03-23,2
2290,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-03-25,2
2291,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-03-26,1
2292,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-03-27,2
2293,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-03,1
2294,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-16,2
2295,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-19,2
2296,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-22,1
2297,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-28,1
2298,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-04-29,1
2299,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-05-02,3
2300,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-05-06,1
2301,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-05-08,3
2302,2_15,-34.593594151663396,-58.3999088701772,Recoleta,2,2020-05-15,1
2303,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-03-26,2
2304,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-03-27,1
2305,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-03-21,2
2306,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-04-04,1
2307,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-03-19,2
2308,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-04-05,2
2309,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-04-17,1
2310,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-04-24,2
2311,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-03,1
2312,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-05,1
2313,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-06,7
2314,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-07,1
2315,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-10,2
2316,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-12,1
2317,2_16,-34.5945662467653,-58.395719799640005,Recoleta,2,2020-05-18,2
2318,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-03-23,1
2319,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-03-24,1
2320,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-03-26,2
2321,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-03-21,6
2322,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-06,1
2323,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-03-19,1
2324,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-11,1
2325,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-19,1
2326,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-18,2
2327,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-23,2
2328,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-04-26,1
2329,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-05-01,3
2330,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-05-03,3
2331,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-05-04,1
2332,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-05-09,5
2333,2_17,-34.5975747714441,-58.39560918808889,Recoleta,2,2020-05-08,1
2334,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-22,2
2335,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-23,2
2336,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-25,1
2337,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-26,1
2338,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-27,1
2339,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-21,3
2340,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-03-28,1
2341,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-04-16,1
2342,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-04-30,2
2343,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-05-01,1
2344,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-05-02,1
2345,2_18,-34.5974341425206,-58.4004928619246,Recoleta,2,2020-05-18,2
2346,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-03-22,1
2347,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-03-24,3
2348,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-06,1
2349,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-09,1
2350,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-08,2
2351,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-12,1
2352,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-11,1
2353,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-15,2
2354,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-04-21,1
2355,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-05-03,1
2356,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-05-07,1
2357,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-05-14,1
2358,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-05-15,1
2359,2_19,-34.5965684956779,-58.4053425925877,Recoleta,2,2020-05-19,2
2360,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-03-23,3
2361,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-03-24,1
2362,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-03-26,2
2363,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-04-08,2
2364,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-04-26,2
2365,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-05-13,1
2366,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-05-15,1
2367,2_2,-34.583399628794396,-58.393718749062,Recoleta,2,2020-05-19,4
2368,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-22,2
2369,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-23,1
2370,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-24,1
2371,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-26,2
2372,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-21,1
2373,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-28,1
2374,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-29,2
2375,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-03-30,1
2376,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-08,1
2377,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-05,2
2378,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-11,1
2379,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-17,1
2380,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-22,1
2381,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-26,1
2382,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-27,1
2383,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-04-29,1
2384,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-05-01,2
2385,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-05-02,2
2386,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-05-09,2
2387,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-05-10,1
2388,2_20,-34.5963078834059,-58.409495022372596,Recoleta,2,2020-05-19,2
2389,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-22,2
2390,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-23,3
2391,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-24,2
2392,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-25,1
2393,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-26,1
2394,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-03-21,2
2395,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-04-04,1
2396,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-04-08,1
2397,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-04-18,1
2398,2_21,-34.593232665150104,-58.408047463222196,Recoleta,2,2020-04-23,1
